,닉네임,댓글,날짜
2264,ㅇㅇ(58.77),이거보고 기분 좋아져서 끔애국자노 ㅇㅇㅋㅋ - dc App,2021.10.31 13:20:11
1469,ㅇㅇ(211.234),비혼 했으면 혼자 대기업 다니면서 잘먹고 잘살았을텐데 한남 만나서ㅜㅜ 고맙다 스시녀야 앞으로도 한녀대신 희생 부탁해!!,2021.10.31 13:20:17
1470,ㅇㅇ(223.38),애호박 하나 사려고 두시간 돌아다니는게 자랑임? 그렇게 싼것중에서도 싼 애호박이 질이 좋으면 얼마나 좋다고 그것도 밥이라고 처먹으면서 생활력 좋다고 자위질이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하긴 월 200충이 아껴살려면 최저가만 찾아다니는 구질구질인생 살아야가능하겠다만,2021.10.31 13:27:02
1471,ㅇㅇ(223.62),둘 다 진심으로 불쌍하다.,2021.10.31 13:27:46
1473,oo(220.116),오늘부터 공식 애호박은 너님이다,2021.10.31 13:31:38
1474,oo(106.102),한보국지년보단 역시 갓본 카와이 오네짱이 최고지,2021.10.31 13:39:23
1475,ㅇㅇ(121.138),설거지는 욕하면서 이건 좋다고 하는건 ㅋㅋㅋㅋㅋ 무슨 심보인지....?,2021.10.31 13:40:29
1476,ㄱㄷㄱ(182.217),김치년들은 가스실로 학살이 답이다  - dc App,2021.10.31 13:45:15
1477,ㅇㅇ(118.235),77.111 얘는 걍 불쌍하네... 너무 그렇게 사람 미워하고 지역감정 부리지 마라... 너도 다 나중에 좋은 사람 만나서 잘 살아야지... 남 미워하면 다 돌아온다,2021.10.31 13:45:17
1478,ㅇㅇ(121.166),와이프 착취하는걸 자랑으로 인터넷에 올리고거기에 외동딸이라 장인 재산까지 넘보는 기색도 글에서 읽힘. 개 쓰레기..,2021.10.31 13:47:13
1481,ㅇㅇ ,애호박 하나 싸게 사려고 2시간 돌아다니게 하는게 그렇게 기특하고 자랑스러운거냐?,2021.10.31 13:54:39
1482,ㅇㅇㅇ(118.235),아내가 남편을 atm 취급하는 건 참을 수 없는 일이어서 설거지라고 하고 퐁퐁단이라고 놀리지만 자기가 월 30던져주고 아내를 부엌데기 취급하면서 애호박 하나 때문에 두시간을 돌아다니게 하는 건 자랑할 일이구나...글쓴아 네 아내가 불쌍하다 네가 돈 없는 것 때문이 아니라 아내 쌩고생 시키는 걸 자랑인증 삼고 있어서...,2021.10.31 14:03:36
1479,ㅇㅇ(112.187),이런 댓글 다는거 보면 그저...,2021.10.31 14:05:45
1483,ㅇㅇ(112.187),왤케 댓글 난장판이냐 ㅋㅋ 여초에 좌표찍힌듯~,2021.10.31 14:06:09
1485,ㅇㅇ(125.182),그런 아내를 인터넷에서 스시녀니 그렇게 부르는 거 안미안하고 안쪽팔리냐? 그정도밖에 안되는 인간인 것 같긴 한데,2021.10.31 14:06:46
1486,ㅇㅇ(112.187),와..진짜 댓글 개판이구나,2021.10.31 14:07:01
1487,ㅇㅇ(1.237),아니 다 좋게보였는데 애호박 사려고 2시간동안 뻉뻉이 돌았다는말을 자랑스럽게 말하는거보니 역겹네?니가 2시간동안 그럴수있냐? 니 와이프가 인내심이 대단한여자는맞지만 그걸 칭찬이라고 씨부리는 널 보면 참 역겹다,2021.10.31 14:08:37
1488,ㅇㅇ(59.8),23~24시에 매일 뭔가 하는 루틴이면 울신랑이 30만 줘도 업고다니지,2021.10.31 14:12:14
1294,분탕치는미산게이 ,디시콘 보기,2021.10.31 14:15:44
1295,분탕치는미산게이 ,디시콘 보기,2021.10.31 14:15:50
1597,ㅇㅇ(220.80),ㅇㄱㄹㅇ ㅋㅋㅋㅋ,2021.10.31 14:17:55
1296,ㅇㅇ(218.144),아 시발 존나 개역겹다 진짜 생활비 월 30이 사람새끼냐? 용돈도아니고,2021.10.31 14:22:56
1297,ㅇㅇ(118.235),두명이서 30만원은 좀 심하노 최소 인당 20은 해라,2021.10.31 14:25:46
1298,ㅇㅇ(115.22),씨발김치들 부들대는거 보니 결혼 성공했노 게이야 ㅋㅋㅋㅋ,2021.10.31 14:27:26
1299,ㅇㅇ(211.114),아~ 이재명 바이럴,2021.10.31 14:38:23
1300,달모래임 ,사람들 지랄은 모르겠고 둘이서 행복하게 잘사는거 보기좋네 부럽다  - dc App,2021.10.31 14:44:09
1301,ㅇㅇ(59.28),와세다대학 나와서 2천원짜리 애호박 몇백원 아끼겠다고 2시간동안 돌아다녔다고 ... 그걸 칭찬이라고 하고있네 ㅋㅋㅋ  말 그대로 인력낭비 인생낭비 시간낭비 그자체인데,2021.10.31 14:44:40
1304,성성 ,ㄹㅇ 전생에 세계라도 구했나 ㅋㅋㅋㅋㅋㅋ 행복하게 잘사네,2021.10.31 14:47:01
1305,ㅇㅇ(211.230),댓글수 = 언냐들 ㅂㄷ거리는 주파수 ㅋㅋㅋㅋㅋ,2021.10.31 14:52:43
1306,ㅇㅇ(118.37),애호박 2시간 트집 잡는 새끼들은 생각이 단세포인듯.. 그 2시간 동안 애호박만 봤겠냐. 그냥 장보면서 전반적인 물가 체크랑 밖에 나간 겸 장만 본게 아니라 자기만의 외출 시간 가졌을 수도 있지. 장본다고 나가면 장만 보냐? 나가서 다른 활동도 하는데 이새끼들은 장본적 한번도 없는듯,2021.10.31 14:54:33
1321,ㅇㅇ(116.41),학력이 저정도면 200백따리 남편 밥차려주는 것보다 더 생산적인 일들로 돈 더 벌 수 있을거 같은데 경력단절이 이렇게 무섭노 대기업다니던 여자가 애호박 사려고 마트 2시간 돌아다니는 인생과 그걸 자랑하는 남편이라니 ㄹㅇ 정신번쩍드노,2021.10.31 14:56:04
1307,ㅇㅇ(211.36),애호박 하나 사려고 마트 2군데 시장 1군데 돌고 온 거다... 보통 한국 여자라면 그렇게 할까? 걍 무지성으로 가까운 곳에서 산 다음에 온 김에 나중에 쓸 것 같은것도 한 번에 사버리지.. 근데 너희들도 알 꺼다 나중에 쓸 것 같다고 산 것들 중 제대로 나중에 쓰는 것.. 많지 않다.,2021.10.31 14:56:05
1302,ㅇㅇ(116.41),ㄹㅇㅋㅋ 한심하노,2021.10.31 14:56:26
1322,ㅇㅇ(194.5),복받았네 와이프 잘해드려라,2021.10.31 14:56:47
1324,ㅇㅇ(211.36),월30 주는게 자랑이야? 부인 노예처럼 부려먹는게 자랑이야? 닌텐도 스위치 매달 사는게 자랑이야? 어느부분이 자랑임?,2021.10.31 14:57:50
1308,ㅇㅇ(118.37),"그러니까 그 2시간 동안 마트 2군데랑 시장 1군데 보면서 전반적인 식재료 물가 체크겸이라고. 이런것도 습관되면 더 빨리 비교해서 장보기 가능함.30분에서 1시간 정도 남으면 그냥 밖에서 바람쐬는 느낌으로 한적하게 있다 들어오는 것도 가능하고카페에서 차 한잔 하면서 여유좀 즐기다 오는 것도 됨.중요한 건 그렇게 2시간 동안 나가서, 정말 당장 불필요하다고 생각되는 건 충동구매 하지 않았다는 거.이 부분을 봐야 한다는 거지.",2021.10.31 14:59:45
1309,ㅇㅇ(211.36),주말에 내가 쇼파에 누워서 게임하고 있는데 와이프가 장보고 오겠다며 나가더라. 그리고 2시간 정도 있다 돌아왔는데 달랑 애호박 하나 사오더라..애호박 하나 사려고 마트 2군데 시장 1군데 돌고 온 거다... 보통 한국 여자라면 그렇게 할까? 걍 무지성으로 가까운 곳에서 산 다음에 온 김에 나중에 쓸 것 같은것도 한 번에 사버리지.,2021.10.31 15:01:12
1310,ㅇㅇ(211.36),친절하게 써있는데 왜곡해서 해석하는게 누구?,2021.10.31 15:01:38
1311,ㅇㅇ(118.37),니 할말을 해봐. 뭘 지적하고 싶은건데? 무지성하게 원문 복붙만 하지말고.,2021.10.31 15:02:08
1312,ㅇㅇ(211.36),커피는 무슨ㅋㅋㅋㅋ 집에서 믹스커피만 타 먹는다는데 혼자 상상의 나래를 펼치네 아주ㅋㅋㅋㅋ,2021.10.31 15:02:45
1313,ㅇㅇ(118.37),뭘 왜곡해서 해석함? 글로 다 설명되지 않은 이면의 상황까지 합리적으로 추론해서 말하는 건데?너처럼 뭘 트집잡는지도 정확히 모르면서 같잖은 트집잡아대는 게 웃기네?,2021.10.31 15:03:04
1314,ㅇㅇ(211.36),니 로망을 진짜인마냥 찌끄리지말고 팩트만 보라는거다 무지성 새끼야,2021.10.31 15:03:16
1315,ㅇㅇ(118.37),"내 로망이 아니라, 장보러 외출하는 것 자체에서 장만 보는게 아니라 개인만의 여가시간을 즐기는 것도 포함되는 경우 있다는 거고, 반찬 거리 하나 사오는데 수시간 걸린 건, 그만큼 그거 하나만 사러 나간게 아니라 전반적인 물가체크하면서 식재료 상황 보는 것도 겸하는 거라 시간 거릴 수 있다는 내용인데? 이건 내가 저 부인 까는 것도 아니고, 합리적으로 2시간 동안 장봤는데 애호박 하나 사온 부분에 대해 합리적 추론한건데 뭐가 불만이실까 씨발 토대 븅신 빡대가리새끼야. 말귀좆나게 못알아처먹고 글에 써진 것만 전부인줄 아는 단세포 븅신.",2021.10.31 15:05:54
1316,ㅇㅇ(118.37),야이 씨발 아메바 새끼야. 너같이 대가리 띨하려면 어떤 애미애비 밑에서 자라야 하는 거임?? 토끼지 말고 나타나서 설명좀 해봐 씨발련아,2021.10.31 15:09:35
1326,ㅇㅇ(175.112),헐 고작 200ㅋㅋ… 뭐하길래 200밖에 못벌지 마누라한테 미안하지도 않냨,2021.10.31 15:10:53
1462,불타는돈까스 ,뭔소리임???? 와세다 석사출신이 보다 썩어넘치는게 한국 취준생들 스펙이고 대부분 대기업은 일본어는 스펙 취급안함ㅋㅋㅋ 한국 고스펙 일어능력자들도 토익 점수없으면 대기업 문턱 지원해보기도 힘든데 뭔 일어능력만 가지고 대기업임 차리리 중소기업 무역쪽이면 몰라도 그쪽도 무역영어 필수고  - dc App,2021.10.31 15:13:58
1327,베논황제 ,01디시콘 보기,2021.10.31 15:16:57
1328,ㅇㅁ(222.251),가오 안 상함? 마누라가 한 두시간씩 돌아 다녀서 애호박 하나 사왔다고 하면 멀리 나가지 말고 집앞 마트가서 사어라고 카드 찔러주는게 찐 상남자지,2021.10.31 15:20:26
1329,ㅇㅇ(223.62),글 내려줘라 이건 보는 내가 다 너무 쪽팔린다,2021.10.31 15:23:40
1330,ㅇㅇ(119.18),진짜 힘들게 사네... 한국인이랑 결혼하겠다고 하는 일본 친구한테 이런 글 꼭 보여줘야겠다,2021.10.31 15:40:03
1418,4号線(210.222),海+  - dc App,2021.10.31 15:44:58
1331,ㅇㅇ(58.230),애들잘산다는데 왜느그들이 걱정함 ㅋㅋㅋㅋㅋㅋㅋ,2021.10.31 15:45:31
1419,9号(210.222),o(T△T=T△T)oっf  - dc App,2021.10.31 15:45:38
1332,ㅇㅇ(211.202),아...,2021.10.31 15:45:45
1422,9号(210.222),(^^)b  - dc App,2021.10.31 15:46:33
1447,8(・・#)8(210.222),体+いう。。  - dc App,2021.10.31 15:48:07
1333,ㅇㅇ(59.17),2시간 장보고 애호박 하나라니 비효율 집에 같이 있기 싫어서 그냥 돌아다닌거 아니냐,2021.10.31 15:51:56
1480,04 imied Sざ(210.222),お。。  - dc App,2021.10.31 15:54:15
1484,4 imieSうjk9(210.222),じょ、  - dc App,2021.10.31 15:55:51
1334,ㅇㅇ(59.17),야 창피해. 외국으로 결혼와서 왤케 힘들게 사는것 처럼 느껴지냐. 도대체 저기서 아내의 행복은 어디있어? 뭐 개인이 스스로 행복하다면 할말 없지만 타인에게 추천하고 싶진 않다.,2021.10.31 15:56:39
1336,랄라룰루까륵 ,역설거지 추  - dc App,2021.10.31 15:57:53
1465,ㅇㅇ(180.68),ㄹㅇ... 그리고 아내가 더 잘벌 것 같은데 왜 아내가 쉬는지 의문임 학벌로나 그동안 모은 돈으로나 봐도;; 뭐 둘만의 사정이 있겠거니해도 너무 차이난다,2021.10.31 16:03:43
1337,ㅇㅇ(211.234),이정도면 한남의 수치임 일웹으로 퍼나르면 거기서도 대단할듯ㅋㅋㅋㅋㅋㅋ,2021.10.31 16:03:52
1338,ㅇㅇ(1.225),마누라가 애호박 살려고 두시간 돌아다녔단 얘기가 좋냐?ㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.31 16:04:00
1339,ㅇㅇ(1.225),여자 아버지 농사짓고 본인은 석사라는거 보니 공부만 하느라 세상물정 잘 모르는 여자 어떻게 엮은거 같은데 똑똑한 여자면 몇년 살다 보면 실체 알게 돼있음 스시녀 종특 침묵이혼 당하기 전에 지금을 즐겨라,2021.10.31 16:06:01
1340,ㅇㅇ(124.49),호구잘잡았노ㅋㅋ,2021.10.31 16:06:38
1341,ㅇㅇ(116.39),찌질하고 쪼잔하고 능력없는거 자랑글.,2021.10.31 16:07:29
1323,ㅇㅇ(180.67),와이프 사진 ㅇㄷ,2021.10.31 16:08:00
1342,ㅇㅇ(112.186),애호박 두시간? ? 정상 아닌데,2021.10.31 16:08:23
1343,ㅇㅇ(1.228),시간이 돈인데 호박 하나 사려고 마트 몇군데 돌아다니다니,2021.10.31 16:09:22
1344,ㅇㅇ(180.67),메갈피싸개년들 거르고 걍 딱봐도 주작인데다들 대가리에 총맞았노?,2021.10.31 16:12:33
1345,ㅇㅇ(223.38),스시녀들 주목 한남 만나면 와세다 나와서 1억 가지고도 엔딩이 생활비 30200월급받고 아기 키워야됨~~,2021.10.31 16:14:44
1346,ㅇㅇ(117.111),씨받 댓들 다들 말은 그렇게해도 일본인와이프 부러운건 팩트잖아 일단 나부터 씨발 존나부럽다 개새끼 찢재명 무조건이다 ㅅㅂㅅㅂㅅㅂㅅㅂ,2021.10.31 16:14:51
1317,ㅇㅇ(223.38),물가체크 요즘 동네마트도 어플로 가능함 개틀딱새끼야,2021.10.31 16:16:00
1318,ㅇㅇ(118.37),(223.38) 이씨빨새끼야 틀딱쉰내 존나 풍기지 말고 어플 같은 소리한다 ㅋㅋㅋ미친새끼 트집잡을 거 없으면 꺼져 병신아 미친새끼가 좆같은 한마디를 얹고 지랄이야,2021.10.31 16:18:01
1347,ㅇㅇ(223.62),조금..미련하다 본다 ㅠ,2021.10.31 16:18:29
1453,ㅇㅇ(116.42),185/85 이게 킬포네,2021.10.31 16:21:24
1348,ㅇㅇ(219.240),남자가 200 인생... 몇년지나봐라.. 여자입에서 한숨이 ㅋㅋ,2021.10.31 16:23:37
6477,ㅇㅇ(116.42),애미시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사모님 모시고 살어라,2021.10.31 16:24:24
1349,ㅇㅇ(175.121),자기와이프를 스시녀라고하다니.. 형..이건아니지양심이있으면 이렇게는 부르지마. 왜 굳이ㅜ비하를해,2021.10.31 16:25:33
1350,ㅇㅇ(106.241),비추300개 머냐 ㅋㅋ,2021.10.31 16:27:20
1351,lliliiiii(1.243),1. 글쓴이도 30으로 저정도 식단을 꾸릴 수 있다. 2. 수년간 유지하면서(설마 평생 저러는건 힘들듯하여) 건강까지 유지할 수 있다. 3. 와이프가 가사노동한 댓가의 수당을 지불한다면야.. 뭐가 문제겠어. 근데 와이프를  스시녀라고 부르는거 보면.... 여자가 남자를 이렇게 부려먹으면 남자가 불쌍하다고 난리쳤을텐데.,2021.10.31 16:34:03
1319,lliliiiii(1.243),식비 30가지고 자기만의 시간 퍽이나..,2021.10.31 16:35:47
1320,ㅇㅇ(118.37),"lliliiiii(1.243) 모르지 그런건. 글쓴이가 다 말하지 않은 또다른 사정이 있는것도 우린 모르지. 다만 일반적으로 장본다는건 살걸 대강은 정하고 간다는 거임. 근데 나가서 2시간 동안 애호박 1개 사올 정도면, 저 일본인 부인은 본문말마따나 매일 장보는 거라서, 물가체크&신상품 확인도 훨씬 빠르게 확인 가능한 프로 주부라는 거고, 시간을 훨씬 더 효율적으로 쓸 수 있을만큼 숙달된 사람이라는 거임. 그러니 2시간동안 온전히 장만 보지 않을 수도 있다는 거지. 생활비 30이지만, 저 일본인 부인 본인 1억모았다고 한 건 못봄? 자기 사적인 개인자금은 또 개인이 알아서 쓸 수도 있는 거고. 와세대대학 나온 사람이 자기 모아놓은 돈으로 카페에서 커피 한잔 못사먹는다고 생각하는 거도 웃긴거지.",2021.10.31 16:40:12
1352,ㅇㅇ(220.82),30으로 저렇게 시간낭비하며 처먹을바엔 엄마랑 같이살면서 용돈 챙겨드린다 - dc App,2021.10.31 16:49:54
1353,ㅇㅇ(211.36),대학 자취생도 저거보단 잘 먹고 살아 요즘...,2021.10.31 16:50:28
1354,ㅇㅇ(211.108),사진 오른쪽 귀퉁이 보면 울타리 있고 바닥에 매트 깔아둔거 보면 개 키우거나 애 있는건데 식비+생활 잡비가 30이라고????????,2021.10.31 16:51:31
1355,ㅇㅇ(101.36),"와...혹시 본인이 와이프 인생의 걸림돌이고 민폐라는 자각이 없나? 대기업에 인생 평탄하게 살 수 있는 여자를 왜 너한테 갇혀살게 만들어요,,,근데 제일 이해안가는건 왜 수입이 많은 아내가 모든 커리어 포기하고 본인이 가정 경제를 책임 지는건지. 왜 일본어도 할 줄 알면서 일본에서 살지 않고 와이프 데려와서 한국어 공부 시키면서까지 한국에서 생활하는건지.",2021.10.31 16:52:40
1356,0000(59.5),니네는 애호박 하나 사려고 2시간 장보는 삶이 진심으로 부럽냐?진짜 진지하게 묻겠다 너넨 진짜 니네 여자한테 저렇게 시키고 싶은거고 저런걸 보면서 부럽다고 빨면 자괴감 안느껴지냐?와...,2021.10.31 16:58:22
1358,ㅇㅇ(211.36),킹기덕 유작 내용 유출된거 아님?,2021.10.31 17:03:56
1357,0000(59.5),진지하게 매일같이 장 볼 시간이 있으면 그 시간에 일을 하는게 낫다. 일본은 여자들 결혼하면 거의 주부한다던데 글로 보니 더 비효율적이노....여자들이 알뜰하단 이유로 저런식으로 가정주부 하는거였노....내가 봤을땐 이거보고 부럽다하는 놈들은 절대로 무조건 여자 맞벌이 시킬듯ㅋㅋ,2021.10.31 17:04:27
1359,ㅇㅇ(218.238),통일교네 ㅋㅋㅋ,2021.10.31 17:08:44
1360,ㅇㅇ(218.238),나 아는 형도 통일교 일본인 만나서 얹혀살더라 쪽팔림,2021.10.31 17:09:48
1361,ㅇㅇ(223.39),집안에 돈있고 착한와이프만나서 서로행복하게 사는대 한녀 퐁퐁단새끼들 부러워서 부들부들대노ㅋㅋ 역시 한녀거르고 스시녀가 최고다,2021.10.31 17:10:28
1363,ㅇㅇ(211.36),여자는 뭔죄냐 결혼 아니면 편하게 살았을텐데.....,2021.10.31 17:11:02
1364,.(112.72),난 되게 깔끔하고 잘 살면서도 검소한 아내 둔 좋은 남편이라고밖에 안 보이는데? 물론 아내분이 되게 대단한 것 같음. 결국 댓글이나 쳐 달면서 열등감느끼는 느그 디시놈들 대부분보단 나을 듯. 아 난 대학도 못갔는데,2021.10.31 17:17:05
1366,ㅇㅇ(223.39),요즘 대학생 용돈이 30은 넘는다 찐따쉨ㅋㅋㅋ,2021.10.31 17:17:18
1365,ㅇㅇ(211.36),아내만 좋은 아내지 좋은 남편은 니 망상이고,2021.10.31 17:18:37
1367,ㄴㅇ(50.92),게이야 글 내려라 쪽팔린다....,2021.10.31 17:25:06
1368,ㅇㅇ(211.248),성난애들 많네 좋은남편 좋은아내 멋지다 ㅊㅊ,2021.10.31 17:26:00
1362,ㄴㅇ(50.92),와이프돈 빨아먹을 생각밖에 없고 정작 지는 30주는 그지중 상그지~,2021.10.31 17:26:21
1369,ㅇㅇ(222.96),위에 결혼 안했으면 편하게 뭐시기 적는년들 다 40대나 50대 노처녀들 맞지?집에 쓰레기도 비우기 귀찮다고 창문밖으로 음쓰랑 일쓰 던져버리고 역으로 화내는 늙은이들?  - dc App,2021.10.31 17:29:22
1472,ㅇㅇ(39.7),한녀 ㅋㅋㅋㄱ,2021.10.31 17:29:34
1372,ㅇㅇ(39.7),여초에서 좌표찍었노wwwww,2021.10.31 17:30:02
1370,ㅇㅇ(222.96),노처녀들 이젠 취집 문도 좁아지겠노 ㅋㅋㅋ 이제 경제권 줄 호구들 더 줄텐데 ㅋㅅㅋ  - dc App,2021.10.31 17:31:37
